Order_ID,Customer_ID,Date,Age,Gender,City,Product_Category,Quantity,Payment_Method,Device_Type,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating,Unit_Price,Discount_Amount,Total_Amount
ORD_003564-3,CUST_03564,3/3/2024,49,Male,Chicago,Beauty,2,Credit Card,Desktop,18,7,TRUE,7,5,2.48,0,4.97
ORD_003565-1,CUST_03565,9/24/2023,46,Male,New York,Beauty,2,Credit Card,Desktop,15,7,FALSE,7,5,5.3,0,10.59
ORD_003566-1,CUST_03566,3/3/2023,35,Male,New York,Electronics,4,Debit Card,Mobile,15,7,TRUE,1,5,35.61,11.06,131.4
ORD_003566-2,CUST_03566,9/6/2023,35,Male,New York,Toys,3,Credit Card,Desktop,16,11,TRUE,3,4,2.97,0,8.92
ORD_003566-3,CUST_03566,11/11/2023,35,Male,New York,Toys,3,ACH Transfer,Mobile,14,11,TRUE,2,3,17.48,8.23,44.2
ORD_003566-4,CUST_03566,11/22/2023,35,Male,New York,Beauty,2,Credit Card,Desktop,15,7,TRUE,4,3,6.38,1.72,11.05
ORD_003567-1,CUST_03567,9/25/2023,37,Male,New York,Toys,2,Credit Card,Mobile,16,9,TRUE,13,4,6.88,0.92,12.83
ORD_003567-2,CUST_03567,11/11/2023,37,Male,New York,Books,5,ACH Transfer,Mobile,18,8,TRUE,6,2,1.95,0,9.75
ORD_003567-3,CUST_03567,2/16/2024,37,Male,New York,Food,1,Debit Card,Mobile,13,10,TRUE,6,5,4.54,0,4.54
ORD_003567-4,CUST_03567,3/15/2024,37,Male,New York,Electronics,2,ACH Transfer,Desktop,23,9,TRUE,6,5,162.41,34.85,289.97
ORD_003568-1,CUST_03568,11/9/2023,47,Female,New York,Food,2,Debit Card,Desktop,14,10,FALSE,12,4,2.14,0.73,3.56
ORD_003568-2,CUST_03568,3/23/2024,47,Female,New York,Fashion,1,Debit Card,Mobile,15,9,TRUE,2,4,6.31,1.04,5.27
ORD_003569-1,CUST_03569,1/16/2023,37,Female,Philadelphia,Sports,5,Credit Card,Mobile,11,8,TRUE,2,5,18.18,7.02,83.89
ORD_003569-2,CUST_03569,4/3/2023,37,Female,Philadelphia,Electronics,1,Credit Card,Mobile,14,7,TRUE,8,4,22.19,1.94,20.25
ORD_003569-3,CUST_03569,4/17/2023,37,Female,Philadelphia,Food,1,Digital Wallet,Desktop,15,9,TRUE,5,4,1.96,0,1.96
ORD_003569-4,CUST_03569,5/12/2023,37,Female,Philadelphia,Beauty,1,Buy Now Pay Later,Mobile,20,11,TRUE,3,4,2.28,0,2.28
ORD_003569-5,CUST_03569,9/16/2023,37,Female,Philadelphia,Books,5,Credit Card,Mobile,17,8,TRUE,10,4,1.94,1.49,8.23
ORD_003569-6,CUST_03569,1/16/2024,37,Female,Philadelphia,Electronics,3,Credit Card,Tablet,14,8,TRUE,5,4,43.3,24.95,104.96
ORD_003570-1,CUST_03570,5/21/2023,45,Male,San Antonio,Electronics,4,Credit Card,Tablet,17,11,TRUE,3,3,34.8,0,139.2
ORD_003570-2,CUST_03570,9/28/2023,45,Male,San Antonio,Books,5,Digital Wallet,Mobile,16,11,TRUE,5,4,2.24,0,11.22
ORD_003571-1,CUST_03571,11/26/2023,31,Female,Chicago,Fashion,2,Credit Card,Mobile,12,9,TRUE,9,3,2.07,0,4.15
ORD_003572-1,CUST_03572,3/16/2024,50,Male,Chicago,Beauty,5,Debit Card,Desktop,18,11,TRUE,5,5,0.98,0,4.92
ORD_003573-1,CUST_03573,5/28/2023,38,Male,New York,Books,3,Debit Card,Mobile,17,4,TRUE,5,5,2.29,0.46,6.4
ORD_003573-2,CUST_03573,8/25/2023,38,Male,New York,Toys,2,Debit Card,Mobile,12,10,TRUE,4,5,5.66,0.9,10.43
ORD_003573-3,CUST_03573,8/26/2023,38,Male,New York,Books,3,Debit Card,Tablet,14,9,TRUE,3,2,2.07,0,6.2
ORD_003573-4,CUST_03573,10/9/2023,38,Male,New York,Beauty,5,Debit Card,Mobile,16,4,TRUE,5,5,7.21,7.38,28.69
ORD_003573-5,CUST_03573,12/15/2023,38,Male,New York,Electronics,3,Debit Card,Desktop,13,10,TRUE,6,5,106.82,56.6,263.87
ORD_003573-6,CUST_03573,2/18/2024,38,Male,New York,Toys,1,Digital Wallet,Mobile,17,10,TRUE,7,5,17.09,1.83,15.26
ORD_003574-1,CUST_03574,12/13/2023,37,Male,New York,Books,1,Debit Card,Mobile,11,10,TRUE,4,3,2.36,0,2.36
ORD_003575-1,CUST_03575,6/18/2023,19,Male,Los Angeles,Sports,2,Debit Card,Desktop,17,5,TRUE,4,4,10.48,4.47,16.48
ORD_003575-2,CUST_03575,2/23/2024,19,Male,Los Angeles,Toys,4,Digital Wallet,Desktop,16,12,TRUE,10,3,9.47,5.55,32.33
ORD_003576-1,CUST_03576,1/7/2023,38,Female,Houston,Beauty,4,Debit Card,Mobile,18,10,TRUE,5,5,4.43,3.62,14.11
ORD_003577-1,CUST_03577,1/25/2023,25,Male,Philadelphia,Fashion,3,Credit Card,Mobile,12,6,FALSE,3,5,5.89,0,17.67
ORD_003577-2,CUST_03577,7/18/2023,25,Male,Philadelphia,Fashion,1,ACH Transfer,Desktop,14,8,TRUE,6,5,10.13,0,10.13
ORD_003578-1,CUST_03578,3/11/2023,27,Female,Houston,Sports,3,Credit Card,Mobile,12,12,TRUE,10,5,8.78,3.14,23.21
ORD_003578-2,CUST_03578,4/24/2023,27,Female,Houston,Sports,3,Credit Card,Mobile,17,12,TRUE,5,3,8.71,0,26.14
ORD_003578-3,CUST_03578,10/2/2023,27,Female,Houston,Fashion,3,Debit Card,Desktop,14,11,TRUE,8,4,18.89,7.46,49.21
ORD_003579-1,CUST_03579,8/23/2023,25,Male,Los Angeles,Electronics,4,Debit Card,Desktop,14,7,TRUE,3,2,126.89,0,507.54
ORD_003580-1,CUST_03580,3/1/2023,22,Female,New York,Food,4,Credit Card,Mobile,15,7,TRUE,4,1,0.43,0,1.72
ORD_003580-2,CUST_03580,7/23/2023,22,Female,New York,Home & Garden,2,Credit Card,Mobile,13,13,TRUE,5,2,16.41,0,32.82
ORD_003580-3,CUST_03580,7/29/2023,22,Female,New York,Sports,1,Credit Card,Mobile,13,13,TRUE,7,1,18.83,0,18.83
ORD_003580-4,CUST_03580,9/17/2023,22,Female,New York,Electronics,1,Debit Card,Desktop,15,5,TRUE,4,4,70.52,0,70.52
ORD_003580-5,CUST_03580,9/28/2023,22,Female,New York,Beauty,4,Credit Card,Desktop,19,11,TRUE,7,2,1.88,0,7.52
ORD_003580-6,CUST_03580,10/29/2023,22,Female,New York,Toys,2,Credit Card,Desktop,15,11,TRUE,4,4,7,0,14.01
ORD_003580-7,CUST_03580,12/18/2023,22,Female,New York,Fashion,4,Debit Card,Mobile,16,5,TRUE,3,4,30.72,0,122.89
ORD_003580-8,CUST_03580,1/7/2024,22,Female,New York,Home & Garden,3,Credit Card,Mobile,15,12,TRUE,4,5,8.77,2.09,24.21
ORD_003580-9,CUST_03580,3/2/2024,22,Female,New York,Fashion,1,Credit Card,Desktop,14,12,TRUE,8,1,11.03,0,11.03
ORD_003580-10,CUST_03580,3/12/2024,22,Female,New York,Electronics,4,Debit Card,Tablet,12,10,TRUE,5,2,22.86,0,91.45
ORD_003581-1,CUST_03581,1/17/2024,60,Male,San Antonio,Fashion,3,Credit Card,Tablet,15,6,FALSE,7,5,1.9,0.69,5.02
ORD_003581-2,CUST_03581,2/7/2024,60,Male,San Antonio,Books,3,Credit Card,Desktop,14,6,TRUE,3,3,1.4,0,4.19
ORD_003582-1,CUST_03582,7/30/2023,50,Male,Los Angeles,Food,4,Credit Card,Mobile,12,10,FALSE,3,5,0.99,0,3.97
ORD_003582-2,CUST_03582,9/19/2023,50,Male,Los Angeles,Electronics,1,Credit Card,Tablet,14,12,TRUE,2,4,42.49,0,42.49
ORD_003582-3,CUST_03582,12/31/2023,50,Male,Los Angeles,Beauty,2,Digital Wallet,Mobile,22,10,TRUE,7,5,7.3,0,14.6
ORD_003583-1,CUST_03583,2/26/2023,58,Male,Philadelphia,Sports,1,Debit Card,Desktop,16,9,TRUE,6,5,26.37,2.14,24.23
ORD_003583-2,CUST_03583,11/17/2023,58,Male,Philadelphia,Toys,5,Credit Card,Desktop,15,12,TRUE,4,4,6.19,3.79,27.18
ORD_003583-3,CUST_03583,12/7/2023,58,Male,Philadelphia,Food,4,Credit Card,Desktop,17,9,TRUE,3,4,3.28,0,13.12
ORD_003584-1,CUST_03584,1/30/2023,20,Male,Chicago,Fashion,5,Credit Card,Desktop,15,7,FALSE,4,3,9.59,0,47.97
ORD_003584-2,CUST_03584,10/20/2023,20,Male,Chicago,Books,2,Debit Card,Desktop,14,9,TRUE,10,2,1.22,0.41,2.03
ORD_003584-3,CUST_03584,10/30/2023,20,Male,Chicago,Home & Garden,5,ACH Transfer,Desktop,11,11,TRUE,3,5,8.67,0,43.37
ORD_003584-4,CUST_03584,1/10/2024,20,Male,Chicago,Home & Garden,2,Buy Now Pay Later,Desktop,14,12,TRUE,4,4,20.69,0,41.39
ORD_003584-5,CUST_03584,1/14/2024,20,Male,Chicago,Electronics,3,Debit Card,Mobile,16,12,TRUE,2,4,121.97,0,365.9
ORD_003584-6,CUST_03584,1/17/2024,20,Male,Chicago,Fashion,2,Credit Card,Mobile,11,8,TRUE,9,5,5.91,1.17,10.65
ORD_003584-7,CUST_03584,1/31/2024,20,Male,Chicago,Food,1,Credit Card,Mobile,16,11,TRUE,2,5,0.96,0.14,0.81
ORD_003584-8,CUST_03584,2/15/2024,20,Male,Chicago,Beauty,4,Credit Card,Mobile,13,8,TRUE,11,5,5.31,0,21.23
ORD_003584-9,CUST_03584,3/16/2024,20,Male,Chicago,Home & Garden,2,ACH Transfer,Mobile,12,9,TRUE,3,5,5.84,0,11.68
ORD_003584-10,CUST_03584,3/17/2024,20,Male,Chicago,Home & Garden,2,Debit Card,Mobile,17,12,TRUE,6,5,16.51,3.57,29.45
ORD_003585-1,CUST_03585,2/19/2023,35,Male,Philadelphia,Toys,1,ACH Transfer,Mobile,18,11,TRUE,11,4,0.95,0.15,0.79
ORD_003586-1,CUST_03586,1/28/2024,19,Female,San Diego,Food,4,Credit Card,Desktop,12,9,FALSE,8,1,0.73,0.42,2.49
ORD_003587-1,CUST_03587,6/23/2023,26,Female,Dallas,Electronics,5,Credit Card,Tablet,16,9,FALSE,11,4,55.96,54.46,225.32
ORD_003588-1,CUST_03588,10/11/2023,23,Female,Houston,Home & Garden,3,Digital Wallet,Desktop,15,9,FALSE,10,4,45.02,0,135.07
ORD_003588-2,CUST_03588,10/19/2023,23,Female,Houston,Fashion,3,Digital Wallet,Tablet,14,8,TRUE,6,2,9.34,0,28.01
ORD_003589-1,CUST_03589,5/23/2023,49,Female,Chicago,Sports,3,Credit Card,Mobile,12,11,FALSE,11,3,21.34,0,64.02
ORD_003589-2,CUST_03589,6/5/2023,49,Female,Chicago,Home & Garden,1,Digital Wallet,Desktop,13,10,TRUE,4,3,19.3,0,19.3
ORD_003589-3,CUST_03589,9/4/2023,49,Female,Chicago,Fashion,1,Digital Wallet,Desktop,14,6,TRUE,2,4,10.24,1.55,8.69
ORD_003589-4,CUST_03589,11/4/2023,49,Female,Chicago,Food,1,Digital Wallet,Mobile,12,9,TRUE,7,2,0.99,0,0.99
ORD_003589-5,CUST_03589,12/30/2023,49,Female,Chicago,Books,4,ACH Transfer,Mobile,15,10,TRUE,11,3,1.05,0.72,3.49
ORD_003590-1,CUST_03590,7/18/2023,30,Male,Los Angeles,Sports,1,Credit Card,Mobile,13,3,TRUE,8,3,8.96,0.51,8.45
ORD_003590-2,CUST_03590,1/8/2024,30,Male,Los Angeles,Fashion,1,ACH Transfer,Mobile,11,9,TRUE,4,4,3.16,0.52,2.64
ORD_003590-3,CUST_03590,1/25/2024,30,Male,Los Angeles,Beauty,3,Digital Wallet,Tablet,14,6,TRUE,6,5,6.64,1.77,18.14
ORD_003591-1,CUST_03591,1/11/2023,47,Male,Dallas,Beauty,4,Credit Card,Mobile,10,9,FALSE,12,4,4.02,0,16.08
ORD_003591-2,CUST_03591,10/8/2023,47,Male,Dallas,Food,1,Credit Card,Desktop,15,10,TRUE,11,5,1.45,0,1.45
ORD_003592-1,CUST_03592,2/11/2023,42,Other,Chicago,Sports,5,Digital Wallet,Desktop,11,9,FALSE,7,5,24.71,0,123.56
ORD_003592-2,CUST_03592,2/14/2023,42,Other,Chicago,Beauty,3,Digital Wallet,Mobile,15,8,TRUE,7,3,9.39,0,28.18
ORD_003592-3,CUST_03592,8/6/2023,42,Other,Chicago,Sports,4,Credit Card,Desktop,13,10,TRUE,7,4,14.22,0,56.87
ORD_003592-4,CUST_03592,2/16/2024,42,Other,Chicago,Fashion,2,Credit Card,Tablet,13,7,TRUE,6,5,5.97,0,11.94
ORD_003593-1,CUST_03593,1/19/2023,62,Female,New York,Electronics,5,Debit Card,Mobile,20,11,TRUE,7,5,55.25,0,276.25
ORD_003593-2,CUST_03593,9/7/2023,62,Female,New York,Books,3,Debit Card,Mobile,14,7,TRUE,11,5,0.55,0.22,1.43
ORD_003593-3,CUST_03593,9/22/2023,62,Female,New York,Toys,1,Credit Card,Desktop,5,9,TRUE,2,4,5.51,0,5.51
ORD_003593-4,CUST_03593,12/31/2023,62,Female,New York,Beauty,1,Buy Now Pay Later,Desktop,13,11,TRUE,25,5,1.34,0,1.34
ORD_003594-1,CUST_03594,3/30/2023,18,Female,Chicago,Sports,5,Buy Now Pay Later,Tablet,17,11,FALSE,12,4,3.14,1.11,14.57
ORD_003594-2,CUST_03594,11/9/2023,18,Female,Chicago,Electronics,3,Credit Card,Mobile,13,7,TRUE,4,4,43.22,0,129.65
ORD_003595-1,CUST_03595,9/2/2023,50,Female,New York,Food,5,Credit Card,Mobile,13,8,TRUE,11,3,0.97,0,4.87
ORD_003595-2,CUST_03595,9/9/2023,50,Female,New York,Food,4,Credit Card,Mobile,17,9,TRUE,5,3,0.58,0.2,2.14
ORD_003595-3,CUST_03595,1/26/2024,50,Female,New York,Toys,4,Credit Card,Mobile,13,9,TRUE,13,5,1.55,0,6.19
ORD_003596-1,CUST_03596,7/29/2023,48,Male,Chicago,Books,1,ACH Transfer,Mobile,17,6,TRUE,2,3,1.77,0,1.77
ORD_003596-2,CUST_03596,9/23/2023,48,Male,Chicago,Fashion,3,Buy Now Pay Later,Desktop,13,8,TRUE,14,3,15.33,0,45.99
ORD_003596-3,CUST_03596,11/12/2023,48,Male,Chicago,Beauty,5,Debit Card,Desktop,13,8,TRUE,6,5,2.04,0,10.22
ORD_003596-4,CUST_03596,12/11/2023,48,Male,Chicago,Toys,5,Digital Wallet,Mobile,11,8,TRUE,2,4,6.08,0,30.39
ORD_003596-5,CUST_03596,12/15/2023,48,Male,Chicago,Electronics,1,Debit Card,Desktop,17,12,TRUE,5,5,130.45,0,130.45
ORD_003596-6,CUST_03596,12/26/2023,48,Male,Chicago,Beauty,5,Credit Card,Desktop,8,7,TRUE,6,4,6.35,5.13,26.6
ORD_003596-7,CUST_03596,1/21/2024,48,Male,Chicago,Beauty,4,Digital Wallet,Mobile,23,10,TRUE,9,5,1.7,1.01,5.77
ORD_003596-8,CUST_03596,3/3/2024,48,Male,Chicago,Beauty,3,Debit Card,Tablet,16,7,TRUE,24,5,3.28,1.99,7.85
ORD_003596-9,CUST_03596,3/4/2024,48,Male,Chicago,Electronics,2,Digital Wallet,Tablet,19,7,TRUE,8,5,47.27,12.06,82.48
ORD_003596-10,CUST_03596,3/21/2024,48,Male,Chicago,Books,3,Credit Card,Mobile,13,10,TRUE,4,3,3.61,0,10.82
ORD_003597-1,CUST_03597,2/2/2023,23,Male,Houston,Home & Garden,5,Credit Card,Tablet,16,8,TRUE,7,5,23.98,0,119.88
ORD_003597-2,CUST_03597,9/24/2023,23,Male,Houston,Fashion,5,Credit Card,Mobile,16,10,TRUE,6,5,6.89,5.34,29.12
ORD_003597-3,CUST_03597,10/26/2023,23,Male,Houston,Fashion,5,Credit Card,Mobile,15,10,TRUE,6,5,1.98,2.09,7.79
ORD_003597-4,CUST_03597,2/28/2024,23,Male,Houston,Food,1,Debit Card,Mobile,14,11,TRUE,3,4,4.78,0,4.78
ORD_003598-1,CUST_03598,4/7/2023,47,Male,Los Angeles,Sports,1,Debit Card,Tablet,18,5,TRUE,6,1,17.08,1.34,15.73
ORD_003599-1,CUST_03599,1/24/2023,39,Male,New York,Fashion,4,Digital Wallet,Mobile,14,10,FALSE,6,4,21.94,11.65,76.1
ORD_003599-2,CUST_03599,3/13/2023,39,Male,New York,Books,4,Credit Card,Desktop,19,9,TRUE,2,4,1,0,4
ORD_003600-1,CUST_03600,4/1/2023,32,Male,Dallas,Electronics,1,ACH Transfer,Desktop,17,9,FALSE,12,5,13.21,0.7,12.51
ORD_003600-2,CUST_03600,11/14/2023,32,Male,Dallas,Home & Garden,3,Debit Card,Mobile,15,8,TRUE,9,2,26.32,6.54,72.42
ORD_003600-3,CUST_03600,11/15/2023,32,Male,Dallas,Books,5,Digital Wallet,Desktop,15,10,TRUE,4,3,1.82,1.29,7.79
ORD_003600-4,CUST_03600,3/24/2024,32,Male,Dallas,Electronics,3,Debit Card,Mobile,12,4,TRUE,6,5,37.2,0,111.59
ORD_003601-1,CUST_03601,2/16/2023,25,Male,Philadelphia,Toys,3,Debit Card,Mobile,12,9,TRUE,4,3,2.55,0.86,6.78
ORD_003601-2,CUST_03601,8/2/2023,25,Male,Philadelphia,Sports,4,Debit Card,Mobile,14,12,TRUE,9,2,4.87,0,19.48
ORD_003601-3,CUST_03601,8/16/2023,25,Male,Philadelphia,Beauty,1,Debit Card,Desktop,10,12,TRUE,4,5,11.59,0,11.59
ORD_003602-1,CUST_03602,9/7/2023,26,Female,San Antonio,Books,4,Debit Card,Desktop,18,12,TRUE,5,5,1.87,0,7.48
ORD_003602-2,CUST_03602,3/19/2024,26,Female,San Antonio,Home & Garden,5,Debit Card,Mobile,15,13,TRUE,6,4,29.26,0,146.28
ORD_003603-1,CUST_03603,2/10/2023,59,Female,Los Angeles,Sports,1,Credit Card,Mobile,18,10,FALSE,8,5,5.16,0,5.16
ORD_003603-2,CUST_03603,4/26/2023,59,Female,Los Angeles,Home & Garden,4,ACH Transfer,Tablet,16,9,TRUE,8,5,35.44,9.39,132.38
ORD_003603-3,CUST_03603,1/20/2024,59,Female,Los Angeles,Beauty,1,Debit Card,Mobile,13,10,TRUE,7,5,2.3,0,2.3
ORD_003604-1,CUST_03604,1/18/2023,35,Female,Philadelphia,Sports,4,ACH Transfer,Mobile,16,9,TRUE,4,5,22.82,0,91.27
ORD_003604-2,CUST_03604,5/22/2023,35,Female,Philadelphia,Toys,3,Buy Now Pay Later,Desktop,17,4,TRUE,3,4,2.84,0,8.52
ORD_003605-1,CUST_03605,6/3/2023,44,Female,Chicago,Fashion,1,Credit Card,Mobile,14,12,TRUE,10,4,17.92,0,17.92
ORD_003605-2,CUST_03605,7/10/2023,44,Female,Chicago,Electronics,4,Credit Card,Desktop,18,7,TRUE,4,5,46.25,37.02,147.96
ORD_003605-3,CUST_03605,12/19/2023,44,Female,Chicago,Food,2,Credit Card,Mobile,14,6,TRUE,8,4,0.4,0.08,0.72
ORD_003605-4,CUST_03605,1/12/2024,44,Female,Chicago,Electronics,3,Digital Wallet,Tablet,15,9,TRUE,5,3,33.4,0,100.2
ORD_003605-5,CUST_03605,2/8/2024,44,Female,Chicago,Toys,4,Digital Wallet,Mobile,12,10,TRUE,5,3,6.37,0,25.47
ORD_003606-1,CUST_03606,1/5/2023,25,Male,New York,Electronics,3,Debit Card,Mobile,18,10,FALSE,6,5,56.51,0,169.54
ORD_003607-1,CUST_03607,9/5/2023,25,Male,New York,Toys,1,Credit Card,Mobile,14,5,TRUE,8,3,6.51,0,6.51
ORD_003608-1,CUST_03608,1/10/2023,47,Female,Los Angeles,Beauty,3,Credit Card,Tablet,16,6,FALSE,4,4,4.61,0,13.83
ORD_003608-2,CUST_03608,4/14/2023,47,Female,Los Angeles,Books,4,Debit Card,Mobile,15,8,TRUE,5,4,1.77,0,7.06
ORD_003608-3,CUST_03608,5/9/2023,47,Female,Los Angeles,Sports,5,Credit Card,Desktop,11,6,TRUE,6,4,18.02,0,90.11
ORD_003608-4,CUST_03608,8/8/2023,47,Female,Los Angeles,Books,5,Digital Wallet,Mobile,15,7,TRUE,11,1,8.86,0,44.29
ORD_003608-5,CUST_03608,1/5/2024,47,Female,Los Angeles,Fashion,3,Credit Card,Mobile,18,11,TRUE,8,2,24.66,12.34,61.64
ORD_003608-6,CUST_03608,3/14/2024,47,Female,Los Angeles,Electronics,2,Credit Card,Mobile,15,10,TRUE,4,4,94.11,0,188.22
ORD_003609-1,CUST_03609,8/29/2023,18,Male,New York,Toys,4,Digital Wallet,Mobile,15,9,FALSE,12,4,7.34,0,29.36
ORD_003609-2,CUST_03609,10/27/2023,18,Male,New York,Electronics,5,ACH Transfer,Tablet,22,11,TRUE,7,5,68.71,0,343.57
ORD_003610-1,CUST_03610,8/19/2023,30,Male,,Fashion,2,ACH Transfer,Desktop,14,6,TRUE,2,4,3.43,0,6.87
ORD_003610-2,CUST_03610,10/16/2023,30,Male,,Toys,4,Debit Card,Mobile,11,9,TRUE,2,1,4.24,0,16.95
ORD_003610-3,CUST_03610,3/8/2024,30,Male,,Books,3,Credit Card,Desktop,19,8,TRUE,11,5,3.78,0,11.33
ORD_003611-1,CUST_03611,5/8/2023,35,Male,New York,Beauty,4,Credit Card,Mobile,16,12,TRUE,7,3,4.54,1.48,16.67
ORD_003612-1,CUST_03612,9/19/2023,36,Male,Chicago,Electronics,3,Buy Now Pay Later,Tablet,15,10,TRUE,8,5,80.12,35.37,205.01
ORD_003612-2,CUST_03612,12/7/2023,36,Male,Chicago,Electronics,2,Credit Card,Mobile,17,10,TRUE,9,4,41.71,0,83.43
ORD_003612-3,CUST_03612,12/17/2023,36,Male,Chicago,Books,5,Debit Card,Mobile,16,9,TRUE,9,4,2.12,0,10.62
ORD_003613-1,CUST_03613,7/21/2023,32,Female,Chicago,Electronics,1,Credit Card,Tablet,13,9,TRUE,6,5,142.68,0,142.68
ORD_003613-2,CUST_03613,7/23/2023,32,Female,Chicago,Electronics,1,Credit Card,Mobile,16,5,TRUE,9,2,16.43,0,16.43
ORD_003614-1,CUST_03614,3/12/2023,39,Male,Los Angeles,Sports,5,ACH Transfer,Mobile,20,7,FALSE,5,5,16.93,0,84.64
ORD_003614-2,CUST_03614,4/7/2023,39,Male,Los Angeles,Home & Garden,5,Credit Card,Mobile,15,5,TRUE,3,5,35.17,0,175.86
ORD_003614-3,CUST_03614,6/27/2023,39,Male,Los Angeles,Fashion,1,Credit Card,Desktop,12,11,TRUE,7,5,5.47,0.9,4.57
ORD_003615-1,CUST_03615,3/14/2024,43,Female,Houston,Fashion,1,Credit Card,Mobile,14,9,TRUE,3,5,14.75,0,14.75
ORD_003616-1,CUST_03616,3/31/2023,43,Female,New York,Beauty,2,Credit Card,Desktop,14,12,FALSE,4,5,5.25,0,10.51
ORD_003616-2,CUST_03616,4/9/2023,43,Female,New York,Electronics,2,Buy Now Pay Later,Desktop,9,8,TRUE,14,4,121.49,31.59,211.39
ORD_003616-3,CUST_03616,7/31/2023,43,Female,New York,Fashion,5,Debit Card,Tablet,15,11,TRUE,3,4,9.68,0,48.42
ORD_003616-4,CUST_03616,8/28/2023,43,Female,New York,Electronics,2,Credit Card,Desktop,11,9,TRUE,1,5,85.69,20.87,150.51
ORD_003616-5,CUST_03616,9/24/2023,43,Female,New York,Beauty,5,Credit Card,Mobile,17,12,TRUE,6,5,5.46,4.86,22.43
ORD_003616-6,CUST_03616,12/14/2023,43,Female,New York,Food,4,Credit Card,Mobile,16,6,TRUE,4,2,4.48,2.51,15.4
ORD_003616-7,CUST_03616,1/3/2024,43,Female,New York,Electronics,4,ACH Transfer,Desktop,23,11,TRUE,4,4,11.38,0,45.53
ORD_003616-8,CUST_03616,1/15/2024,43,Female,New York,Home & Garden,2,Digital Wallet,Mobile,14,1,TRUE,22,5,49.58,7.86,91.3
ORD_003617-1,CUST_03617,2/4/2023,23,Male,San Antonio,Electronics,4,Debit Card,Mobile,14,8,TRUE,10,4,16.85,8.7,58.7
ORD_003617-2,CUST_03617,4/26/2023,23,Male,San Antonio,Electronics,3,Credit Card,Desktop,21,10,TRUE,15,5,8.94,2.67,24.16
ORD_003618-1,CUST_03618,2/11/2023,31,Male,Los Angeles,Sports,5,Credit Card,Mobile,14,8,TRUE,9,3,8.77,5.16,38.67
ORD_003618-2,CUST_03618,3/27/2023,31,Male,Los Angeles,Electronics,2,Digital Wallet,Desktop,18,9,TRUE,3,5,85.43,23.69,147.17
ORD_003618-3,CUST_03618,5/15/2023,31,Male,Los Angeles,Sports,1,Credit Card,Mobile,13,10,TRUE,3,1,14.4,0,14.4
ORD_003618-4,CUST_03618,8/5/2023,31,Male,Los Angeles,Food,3,Credit Card,Mobile,17,9,TRUE,5,5,3.61,1.53,9.3
ORD_003618-5,CUST_03618,1/27/2024,31,Male,Los Angeles,Beauty,5,Buy Now Pay Later,Mobile,14,11,TRUE,8,3,3.82,1.47,17.61
ORD_003618-6,CUST_03618,1/28/2024,31,Male,Los Angeles,Books,1,Digital Wallet,Mobile,12,6,TRUE,4,3,1.33,0,1.33
ORD_003619-1,CUST_03619,7/24/2023,49,Male,Houston,Books,5,Digital Wallet,Tablet,15,8,FALSE,5,3,1.56,0,7.78
ORD_003620-1,CUST_03620,2/26/2023,45,Male,Philadelphia,Electronics,1,Buy Now Pay Later,Desktop,16,13,TRUE,9,3,117.35,0,117.35
ORD_003620-2,CUST_03620,7/6/2023,45,Male,Philadelphia,Electronics,4,Buy Now Pay Later,Mobile,12,10,TRUE,5,5,29.49,6.54,111.44
ORD_003621-1,CUST_03621,5/23/2023,18,Female,San Diego,Electronics,3,Debit Card,Mobile,19,7,FALSE,7,5,47.84,10.92,132.6
ORD_003621-2,CUST_03621,3/1/2024,18,Female,San Diego,Sports,5,Debit Card,Mobile,16,7,TRUE,2,5,4.13,0,20.66
ORD_003621-3,CUST_03621,3/25/2024,18,Female,San Diego,Books,5,Credit Card,Desktop,14,11,TRUE,5,4,2.44,2.64,9.55
ORD_003622-1,CUST_03622,2/3/2023,39,Female,San Antonio,Food,5,Credit Card,Mobile,16,11,FALSE,3,5,3.62,0,18.11
ORD_003622-2,CUST_03622,1/30/2024,39,Female,San Antonio,Home & Garden,1,Credit Card,Mobile,16,6,TRUE,5,5,31.65,0,31.65
ORD_003623-1,CUST_03623,1/13/2023,18,Female,Houston,Sports,2,Debit Card,Mobile,15,7,TRUE,3,4,29.59,4.3,54.88
ORD_003624-1,CUST_03624,1/8/2024,35,Male,Los Angeles,Beauty,5,Credit Card,Mobile,13,12,TRUE,8,5,3.52,3.81,13.79
ORD_003625-1,CUST_03625,3/25/2023,57,Female,Chicago,Books,5,Digital Wallet,Desktop,15,8,TRUE,5,3,2.91,0,14.56
ORD_003625-2,CUST_03625,11/6/2023,57,Female,Chicago,Toys,5,Debit Card,Mobile,21,11,TRUE,11,5,9.45,0,47.23
ORD_003626-1,CUST_03626,3/26/2023,23,Female,Philadelphia,Beauty,5,Credit Card,Mobile,18,7,TRUE,9,3,6.04,0,30.19
ORD_003626-2,CUST_03626,11/10/2023,23,Female,Philadelphia,Home & Garden,3,Digital Wallet,Mobile,8,6,TRUE,11,2,31.04,15.16,77.95
ORD_003626-3,CUST_03626,1/26/2024,23,Female,Philadelphia,Home & Garden,1,Credit Card,Mobile,18,5,TRUE,13,3,8.41,1.46,6.96
